timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-11:10-16-15,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,8
2025-12-11:10-16-17,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,6
2025-12-11:10-16-19,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,6
2025-12-11:10-16-21,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,5
2025-12-11:10-16-23,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,5
2025-12-11:10-16-25,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,28,5
2025-12-11:10-16-27,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,6
2025-12-11:10-16-29,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,6
2025-12-11:10-16-31,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-16-33,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-16-35,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-16-37,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,24,4
2025-12-11:10-16-39,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,31,5
2025-12-11:10-16-41,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,8
2025-12-11:10-16-43,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,4
2025-12-11:10-16-45,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,5
2025-12-11:10-16-47,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,4
2025-12-11:10-16-49,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,6
2025-12-11:10-16-51,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-16-53,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,4
2025-12-11:10-16-55,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-16-58,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,5
2025-12-11:10-17-00,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,23,11
2025-12-11:10-17-02,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,28,6
2025-12-11:10-17-04,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,28,6
2025-12-11:10-17-06,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,25,5
2025-12-11:10-17-08,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,25,4
2025-12-11:10-17-10,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,4
2025-12-11:10-17-12,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-17-14,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,23,4
2025-12-11:10-17-16,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,23,4
2025-12-11:10-17-18,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,25,7
2025-12-11:10-17-20,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,7
2025-12-11:10-17-22,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,23,6
2025-12-11:10-17-24,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,7
2025-12-11:10-17-26,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,18
2025-12-11:10-17-28,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,24,4
2025-12-11:10-17-30,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,23,6
2025-12-11:10-17-32,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,5
2025-12-11:10-17-34,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
2025-12-11:10-17-36,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
2025-12-11:10-17-38,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,3
2025-12-11:10-17-40,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,33,5
2025-12-11:10-17-42,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,26,9
2025-12-11:10-17-44,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,4
2025-12-11:10-17-46,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,6
2025-12-11:10-17-48,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,33,10
2025-12-11:10-17-50,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,6
2025-12-11:10-17-52,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,30,7
2025-12-11:10-17-54,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,5
2025-12-11:10-17-56,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,8
2025-12-11:10-17-58,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,7
2025-12-11:10-18-00,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,26,5
2025-12-11:10-18-02,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,5
2025-12-11:10-18-04,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,6
